Key,Type,Desc,Vietnamese
equipment_info_boar_headpiece,0,,"Giáo phái chiến binh lợn rừng đang trỗi dậy trở lại, chủ yếu ở Northumbria. Các chiến binh Pagan vẫn cầu nguyện thần Vitiris ban cho lòng dũng cảm."
equipment_info_stag_headpiece,0,,"Chiếc mũ gạc hươu tôn kính nữ thần cổ xưa Elen, hoặc lời thỉnh cầu tham gia Cuộc Săn Của Herne. Kỳ dị và đậm chất Pagan."
equipment_info_hare_headpiece,0,,"Gợi nhớ thuật biến hình và báo trước tai ương. Người đội hiện thân cho sự sinh sôi, điên loạn và cái chết. Hãy dè chừng loài thỏ hoang."
equipment_info_chaperon,0,,Kiểu mũ trùm đầu tinh hoa của thế kỷ 14 — một chiếc mũ có vạt vai và dải đuôi dài liripipe.
equipment_info_reinforced_wooden_shield,0,,Chiếc khiên gỗ gia cố này tăng cường khả năng bảo vệ nhưng nặng hơn. Một sự đánh đổi có thể cứu mạng bạn.
equipment_info_bone_bow,0,,Cây cung ngắn thô sơ làm từ xương thú kết hợp với gân và da động vật.
resource_category_name_CtgAlcoholMat,0,,Nguyên Liệu Nấu Rượu
resource_category_name_CtgAnimHerbFood,0,,Thức Ăn Động Vật Ăn Cỏ
resource_category_name_CtgAperal,0,,Trang Phục
resource_category_name_CtgArmor,0,,Giáp
resource_category_name_CtgBuildMat,0,,Vật Liệu Xây Dựng
resource_category_name_CtgCarcass,0,,Xác Động Vật
resource_category_name_CtgChemMat,0,,Hóa Chất
resource_category_name_CtgClothMat,0,,Vải May Mặc
resource_category_name_CtgCookingMat,0,,Nguyên Liệu Nấu Ăn Chính
resource_category_name_CtgSecondCookingMat,0,,Nguyên Liệu Nấu Ăn Phụ
resource_category_name_CtgDesinf,0,,Chất Khử Trùng
resource_category_name_CtgEdible,0,,Thực Phẩm Ăn Được
resource_category_name_CtgFruit,0,,Trái Cây
resource_category_name_CtgFuel,0,,Nhiên Liệu
resource_category_name_CtgHealPack,0,,Dược Phẩm
resource_category_name_CtgItem,0,,Vật Phẩm
resource_category_name_CtgMeal,0,,Bữa Ăn
resource_category_name_CtgMeat,0,,Thịt
resource_category_name_CtgMetal,0,,Kim Loại
resource_category_name_CtgPresMat,0,,Chất Bảo Quản
resource_category_name_CtgRawMat,0,,Nguyên Liệu Thô
resource_category_name_CtgRawMeat,0,,Thịt Sống
resource_category_name_CtgResearch,0,,Tri Thức
resource_category_name_CtgVegetable,0,,Rau Củ
resource_category_name_CtgWaste,0,,Rác Thải
resource_category_name_CtgWeapon,0,,Vũ khí
resource_category_name_CtgAlcohol,0,,Đồ Uống Có Cồn
resource_category_name_CtgLeatherMat,0,,Da Thuộc
resource_category_name_CtgTextileMat,0,,Vải Dệt
resource_category_name_CtgHumanCarcass,0,,Xác Người
resource_category_name_CtgStructure,0,,Kết Cấu Xây Dựng
resource_category_name_CtgSeeds,0,,Hạt Giống
resource_category_name_CtgCandleFuel,0,,Nguyên Liệu Làm Nến
resource_category_name_CtgDestilMat,0,,Nguyên Liệu Chưng Cất
resource_group_Apparel,0,,Trang Phục
resource_group_ApparelClothing,0,,Quần Áo
resource_group_ApparelHeadware,0,,Mũ Nón
resource_group_Books,0,,Sách Vở
resource_group_Carcass,0,,Xác
resource_group_CarcassAnimal,0,,Động Vật
resource_group_CarcassHuman,0,,Xác Người
resource_group_Food,0,,Lương Thực Thực Phẩm
resource_group_FoodMeal,0,,Bữa Ăn
resource_group_FoodRaw,0,,Thực Phẩm Sống
resource_group_Material,0,,Vật Liệu Thô
resource_group_Textiles,0,,Vải Dệt
resource_group_Warfare,0,,Quân Sự & Vũ Khí
resource_group_WarfareArmor,0,,Giáp
resource_group_WarfareShield,0,,Khiên
resource_group_WarfareWeapon,0,,Vũ khí
resource_group_WarfareWeaponMelee,0,,Cận chiến
resource_group_WeaponMelee,0,,Cận chiến
resource_group_WeaponRanged,0,,Tầm xa
resource_group_Waste,0,,Phế Thải
resource_group_ArmorBody,0,,Giáp thân
resource_group_ArmorHead,0,,Trang bị đầu
resource_group_MeleeOnehanded,0,,Vũ Khí Cận Chiến Một Tay
resource_group_MeleeTwohanded,0,,Vũ Khí Cận Chiến Hai Tay
resource_group_Medicine,0,,Y Dược
resource_group_MaterialUnrefined,0,,Nguyên Liệu Thô
resource_group_MaterialManufactured,0,,Vật Liệu Tinh Chế
resource_group_Structures,0,,Công Trình Kiến Trúc
resource_group_Water,0,,Nguồn Nước
resource_group_Base,0,,Kiến Trúc Cơ Bản
resource_group_StructuresLeisure,0,,Giải Trí & Thờ Phụng
resource_group_StructuresDecoration,0,,Trang Trí
resource_group_StructuresFurniture,0,,Nội Thất
resource_group_StructuresDefense,0,,Công Trình Phòng Thủ
resource_group_StructuresProduction,0,,Xưởng Sản Xuất
resource_group_Seeds,0,,Hạt Giống
resource_group_Trophy,0,,Chiến Lợi Phẩm
resource_group_FoodFermenting,0,,Nguyên Liệu Lên Men
resource_group_Fodder,0,,Thức Ăn Gia Súc
resource_group_Decoration,0,,Đồ Trang Trí
resource_category_name_CtgFodder,0,,Thức Ăn Gia Súc
resource_category_name_CtgGold,0,,Vàng
resource_group_Coin,0,,Tiền Xu
resource_group_Misc,0,,Linh Tinh
resource_category_name_CtgOilSource,0,,Nguồn Dầu Đốt
resource_group_Ammo,0,,Đạn Dược
resource_group_AmmoProjectile,0,,Đạn Máy Bắn Đá Trebuchet
resource_group_AmmoPierce,0,,Mũi Lao Nỏ Ballista
resource_group_AmmoMultishot,0,,Đạn Đá Máy Bắn Onager
resource_group_Relic,0,,Thánh Tích Tôn Giáo
resource_group_Grandoak,0,,Cây Sồi Đại Ngàn Thiêng Liêng
resource_group_Skillbooks,0,,Sách Giáo Khoa & Kỹ Năng
resource_group_Grandbook,0,,Bộ Đại Luận Văn Uyên Bác
resource_group_MealSimple,0,,Bữa Ăn Đơn Sơ
resource_group_MealLavish,0,,Bữa Ăn Thịnh Soạn
resource_group_winter_clothes_tainted,0,,Quần Áo Mùa Đông (Vấy Máu Tử Thi)
resource_group_summer_clothes_tainted,0,,Quần Áo Mùa Hè (Vấy Máu Tử Thi)
resource_name_pet,0,,Thú Cưng
perk_name_Vigorous,0,,Cường Tráng
perk_name_Robust,0,,Dẻo Dai
perk_name_Infirm,0,,Gầy Gò Ốm Yếu
perk_name_Moribund,0,,Yểu Mệnh Suy Kiệt
perk_name_NightOwl,0,,Cú Đêm
perk_name_FortyWinks,0,,Ngủ Chợp Mắt
perk_name_Somnolent,0,,Ham Ngủ
perk_name_EarlyBird,0,,Dậy Sớm
perk_name_Stout,0,,Đẫy Đà
perk_name_Gluttonous,0,,Phàm Ăn
perk_name_IronStomach,0,,Dạ Dày Thép
perk_name_Gourmet,0,,Sành Ăn
perk_name_Austere,0,,Khắc Khổ
perk_name_Gobbler,0,,Kẻ Ngốn Ngấu
perk_name_Congenial,0,,Thân Thiện Dễ Mến
perk_name_Outgoing,0,,Cởi Mở Nhiệt Thành
perk_name_Churl,0,,Cộc Cằn Thô Lỗ
perk_name_Contemplative,0,,Trầm Tư Mặc Tưởng
perk_name_Industrious,0,,Cần Cù Chăm Chỉ
perk_name_LordofMisrule,0,,Chúa Tể Hỗn Loạn
perk_name_Hedonist,0,,Ham Hưởng Lạc
perk_name_Listless,0,,Uể Oải Lờ Đờ
perk_name_Benevolent,0,,Nhân Từ Bác Ái
perk_name_Ruthless,0,,Tàn Nhẫn Vô Tình
perk_name_Brawler,0,,Thích Đánh Lộn
perk_name_Disfigured,0,,Mặt Mày Biến Dạng
perk_name_Illfavoured,0,,Xấu Xí Kém Sắc
perk_name_Winsome,0,,Duyên Dáng Đáng Yêu
perk_name_Fair,0,,Thanh Tú Ưa Nhìn
perk_name_Ravishing,0,,Kiều Diễm Tuyệt Sắc
perk_name_Swigger,0,,Bợm Rượu
perk_name_PunchDrunk,0,,Say Đòn
perk_name_Lightweight,0,,Tửu Lượng Kém
perk_name_HeatResistant,0,,Chịu Nóng
perk_name_ColdHardy,0,,Chịu Rét
perk_name_HotBlooded,0,,Nóng Máu
perk_name_Chilly,0,,Sợ Lạnh
perk_name_Vulnerable,0,,Dễ Tổn Thương
perk_name_ElfShot,0,,Trúng Tên Yêu Tinh
perk_name_GreenThumb,0,,Mát Tay Trồng Trọt
perk_name_Strapping,0,,Vạm Vỡ Lực Lưỡng
perk_name_Wicche,0,,Dòng Máu Phù Thủy
perk_name_Ascetic,0,,Khổ Hạnh
perk_name_Dainty,0,,Thanh Mảnh Dịu Dàng
perk_name_Precious,0,,Yểu Điệu
perk_name_Whirlwind,0,,Nhanh Như Cơn Lốc
perk_name_FleetFooted,0,,Thoăn Thoắt Đôi Chân
perk_name_Brawny,0,,Cơ Bắp Cuồn Cuộn
perk_name_Sluggardly,0,,Lười Biếng Chậm Chạp
perk_name_Laggardly,0,,Lề Mề Lạc Bước
perk_name_Hefty,0,,To Cao Nặng Ký
perk_name_SunSeeker,0,,Kẻ Tìm Nắng
perk_name_SnowWhite,0,,Bạch Tuyết
perk_name_Washout,0,,Ghét Mưa
perk_name_Dullard,0,,Chậm Hiểu
perk_name_Wise,0,,Thông Thái
perk_name_Erudite,0,,Uyên Bác
perk_name_Bloodlust,0,,Khát Máu Cuồng Sát
perk_name_Callous,0,,Máu Lạnh Vô Cảm
perk_name_Cannibal,0,,Ăn Thịt Người
perk_name_Gossipmonger,0,,Kẻ Thích Buôn Chuyện
perk_name_BoneCollector,0,,Kẻ Nhặt Xương
perk_name_Macabre,0,,Thích Điều Ma Quái
perk_name_Pyromancer,0,,Cuồng Phóng Hỏa
perk_name_SweetToothed,0,,Hảo Ngọt
perk_name_Prophet,0,,Nhà Tiên Tri
perk_name_Mudskipper,0,,Lội Bùn Giỏi
perk_name_Flamekissed,0,,Hỏa Hôn
perk_name_Riverborn,0,,Con Của Sông Nước
perk_name_Workshy,0,,Ngại Khổ Lười Việc
perk_name_Ironblood,0,,Dòng Máu Thép
perk_name_Bowdrunk,0,,Cuồng Thuật Bắn Cung
perk_name_Siegewise,0,,Lão Luyện Công Thành
perk_name_Wardenborn,0,,Uy Quyền Quản Ngục
perk_name_Pitiless,0,,Không Khoan Nhượng
perk_name_Wildwyrd,0,,Dòng Máu Hoang Dã
perk_name_Herbivore,0,,Người Ăn Chay
perk_name_Steadfast,0,,Kiên Định Bất Khuất
perk_name_Nimbleblade,0,,Khoái Kiếm Nhanh Nhẹn
perk_name_Bloomer,0,,Tâm Hồn Thảo Mộc
perk_name_Stoic,0,,Khắc Kỷ Điềm Tĩnh
perk_name_Splinter,0,,Tâm Trí Phân Mảnh
perk_name_Reeky,0,,Nặng Mùi Khó Chịu
perk_name_Bareknuckled,0,,Quyền Thủ Tay Không
perk_name_Beastmaster,0,,Bậc Thầy Ngự Thú
perk_info_Vigorous,0,,"Tràn đầy sức sống và sinh lực dồi dào, <name> hiếm khi nào ốm đau và luôn hồi phục thần tốc."
perk_info_Robust,0,,"<name> sở hữu cơ thể tráng kiện kiên cố, nhanh chóng hồi phục sau những vết thương chí mạng có thể tiễn người khác xuống mồ."
perk_info_Infirm,0,,Thể trạng yếu ớt mỏng manh là gánh nặng mà <name> phải mang suốt cả cuộc đời. [He/She] thường xuyên phải nằm giường dưỡng bệnh.
perk_info_Moribund,0,,<name> thường toát ra mùi hôi khó chịu từ những lớp băng bó ẩm mốc. [He/She] hồi phục thương tích vô cùng chậm chạp.
perk_info_NightOwl,0,,<name> cảm thấy tràn đầy sinh lực nhất khi làm việc giữa màn đêm tăm tối. [He/She] vẫn vui vẻ khỏe khoắn dù ngủ rất ít.
perk_info_FortyWinks,0,,<name> chỉ cần nhắm đôi mắt của [his/her] lại trong chốc lát là toàn bộ thể lực đã được phục hồi hoàn toàn.
perk_info_Somnolent,0,,"<name> chẳng yêu thích gì hơn một giấc ngủ nướng đẫy đà thảnh thơi. Trên thực tế, [he/she] cần ngủ nhiều hơn hẳn người bình thường mới có thể làm việc."
perk_info_EarlyBird,0,,<name> vô cùng hào hứng bắt tay vào công việc ngay khi bình minh vừa ló rạng và tiếng gà gáy đầu tiên cất lên. Đi ngủ sớm là điều bắt buộc.
perk_info_Stout,0,,"<name> thường đùa rằng chiếc bụng mỡ đẫy đà của [his/her] chính là kho dự trữ năng lượng quý báu cho những ngày đói kém. Tuy nhiên, tốc độ di chuyển có phần chậm chạp hơn."
perk_info_Gluttonous,0,,"Đồ ăn, đồ ăn tuyệt vời! <name> đơn giản là mê ăn uống, bất cứ khi nào và bất cứ nơi đâu có thể."
perk_info_IronStomach,0,,Một trong những trò sở trường của <name> là nhai cả đinh móng ngựa hay xà phòng. Có thể nuốt trôi mọi thứ đúng nghĩa là một biệt tài hiếm có.
perk_info_Gourmet,0,,"Ôi, niềm say mê nấu nướng! <name> là đầu bếp được muôn người ái mộ, với tài nghệ ẩm thực tinh tế kích thích mọi vị giác."
perk_info_Austere,0,,<name> đã đạt tới đỉnh cao của sự kỷ luật và tiết chế. [He/She] thường xuyên nhịn ăn nhiều ngày ròng rã mà không hề suy suyển sức khỏe.
perk_info_Gobbler,0,,Cách duy nhất để bảo quản thức ăn là tọng hết vào bụng thật nhanh. Ít nhất thì <name> luôn tâm niệm như vậy.
perk_info_Congenial,0,,"Khuất mắt thì khỏi bận lòng, đó chính là châm ngôn sống của <name>. [He/She] chẳng bao giờ phiền lòng vì những điều ngoài tầm kiểm soát của [his/her]."
perk_info_Outgoing,0,,"<name> là người rất sôi nổi hào sảng, luôn khuấy động các cuộc so tài, trò chơi và tiết mục hát hò. [He/She] là một tâm hồn tràn ngập niềm vui."
perk_info_Churl,0,,"Cáu kỉnh và cộc cằn, hiếm khi giữ được phép lịch sự tối thiểu. Rất khó để cùng làm việc với <name>, và để kết bạn thì lại càng khó hơn."
perk_info_Contemplative,0,,<name> dành phần lớn thời gian [his/her] với những suy nghĩ riêng của [his/her]. Những người xung quanh tuyệt nhiên không có cơ hội bước vào thế giới ấy.
perk_info_Industrious,0,,"<name> đích thực là một cánh ong chăm chỉ, tất bật làm lụng không ngơi tay từ bình minh tới hoàng hôn. [He/She] dường như chẳng bao giờ nghỉ ngơi."
perk_info_LordofMisrule,0,,"Với nhiều người, trò đùa cợt và hề hước chỉ dành cho những ngày giữa đông, nhưng <name> lại thích bày trò trêu chọc quanh năm suốt tháng."
perk_info_Hedonist,0,,"Thiếu đi một chút kích thích náo nhiệt, <name> nhanh chóng chán nản và bắt đầu gây chuyện thị phi. Quả là kẻ thích làm quá mọi chuyện."
perk_info_Listless,0,,<name> thường ủ rũ than phiền và luôn làm cụt hứng mỗi khi có ai đề xuất chuyện vui. [He/She] hầu như chẳng bao giờ được mời mọc.
perk_info_Benevolent,0,,<name> tựa như một tia hy vọng ấm áp giữa cuộc đời ảm đạm. [He/She] luôn mang lại niềm ủi an cho tất cả mọi người.
perk_info_Ruthless,0,,<name> cực kỳ bộc trực và chẳng hề khoan nhượng với những kẻ ngốc nghếch. Những ai không chịu nổi sự thật trần trụi tốt nhất nên tránh xa.
perk_info_Brawler,0,,"Mỗi khi có một vụ ẩu đả tay không nổ ra, hãy chắc chắn rằng <name> chính là kẻ khơi mào."
perk_info_Disfigured,0,,"Sau trận hỏa hoạn, <name> không còn giữ được diện mạo nguyên vẹn, nhưng [he/she] vẫn có mục đích sống rõ ràng. Hiếm ai dám nhìn thẳng vào mắt <name>."
perk_info_Illfavoured,0,,"<name> sinh ra với tật mắt lác, khiến người đối diện bối rối không biết nên nhìn vào đâu khi nói chuyện cùng [him/her]."
perk_info_Winsome,0,,"Ai nấy đều đem lòng yêu mến <name>: từ người nhút nhát đến kẻ bạo dạn, từ hiệp sĩ, trẻ thơ cho đến bực bách niên giai lão. [He/She] sở hữu vẻ khả ái khiến muôn người say đắm."
perk_info_Fair,0,,Ai là người kiều diễm nhất thế gian? Hiển nhiên là <name>! Nét duyên dáng trời ban của [His/Her] khiến bất kỳ ai cũng khó lòng buông lời khước từ.
perk_info_Ravishing,0,,"Giữa muôn ngàn đóa hoa hương sắc tại <village_name>, <name> là bông hoa rực rỡ nhất. [He/She] kiều diễm và tươi tắn tựa cơn gió mùa hạ mát lành."
