Key,Type,Desc,English
perk_name_SweetToothed,0,,Sweet-Toothed
perk_name_Prophet,0,,Prophet
perk_name_Mudskipper,0,,Mudskipper
perk_name_Flamekissed,0,,Flamekissed
perk_name_Riverborn,0,,Riverborn
perk_name_Workshy,0,,Workshy
perk_name_Ironblood,0,,Ironblood
perk_name_Bowdrunk,0,,Bowdrunk
perk_name_Siegewise,0,,Siegewise
perk_name_Wardenborn,0,,Weardborn
perk_name_Pitiless,0,,Pitiless
perk_name_Wildwyrd,0,,Wildwyrd
perk_name_Herbivore,0,,Herbivore
perk_name_Steadfast,0,,Steadfast
perk_name_Nimbleblade,0,,Nimbleblade
perk_name_Bloomer,0,,Greensoul
perk_name_Stoic,0,,Stoic
perk_name_Splinter,0,,Splinter
perk_name_Reeky,0,,Reeky
perk_name_Bareknuckled,0,,Bareknuckled
perk_name_Beastmaster,0,,Beastmaster
perk_info_Vigorous,0,,"Bursting with health and vitality, <name> is never sick for long."
perk_info_Robust,0,,"<name> appears unassailable, bouncing back swiftly from injuries that would put others in the grave."
perk_info_Infirm,0,,Fragile health is a burden that <name> has always had to bear. [He/She] is often convalescent.
perk_info_Moribund,0,,"<name> often has an unwholesome smell, emanating from foetid bandages. [He/She] is slow to heal when injured."
perk_info_NightOwl,0,,<name> feels most alive working during the hours of darkness. [He/She] can survive happily with very little sleep.
perk_info_FortyWinks,0,,<name> only needs to shut [his/her] eyes for the briefest of cat naps to feel fully restored.
perk_info_Somnolent,0,,"<name> loves nothing better than a nice, long snooze. In fact, [he/she] needs more sleep than most just to function."
perk_info_EarlyBird,0,,"<name> relishes getting to work at daybreak, when the first cock crows. An early bedtime is essential."
perk_info_Stout,0,,"<name> jokes that [his/her] ample belly is a great asset, storing energy for lean times. Getting around is slower, though."
perk_info_Gluttonous,0,,"Food, glorious food! <name> simply loves to eat, whenever, and wherever possible."
perk_info_IronStomach,0,,One of <name>'s favourite tricks is eating horseshoe nails or soap. It's a special talent to be able to eat literally anything.
perk_info_Gourmet,0,,"Ah, la joie de cuisiner! <name> is everyone's favourite cook, with endless culinary skills that tantalise the tastebuds."
perk_info_Austere,0,,"<name> has mastered discipline and self-denial. [He/She] often fasts, going for days without food with no ill effect."
perk_info_Gobbler,0,,"The only way to preserve food is to eat it, quickly. At least that's what <name> thinks."
perk_info_Congenial,0,,"Out of sight, out of mind, that's <name>'s motto. [He/She] doesn't worry about things beyond [his/her] control."
perk_info_Outgoing,0,,"<name> is a great sport, always setting up bouts, games and sing alongs. [He/She] is a jolly soul."
perk_info_Churl,0,,"Mean and surly, barely even civil. <name> is hard to work with and harder still to befriend."
perk_info_Contemplative,0,,<name> spends most of [his/her] time with [his/her] own thoughts. The rest of us are not invited.
perk_info_Industrious,0,,"<name> is certainly a busy bee, buzzing around getting things done from dawn til dusk. [He/She] never seems to rest."
perk_info_LordofMisrule,0,,"For some, tricks and buffoonery were a midwinter indulgence, but <name> liked to play jokes all year long."
perk_info_Hedonist,0,,"Without a bit of excitement, <name> quickly gets bored, and starts causing trouble. Quite the drama queen."
perk_info_Listless,0,,"<name> tends to mope about complaining, and is a total wet blanket if anything fun is suggested. [He/She] generally isn't invited."
perk_info_Benevolent,0,,<name> is a ray of hope in an otherwise bleak existence. [He/She] makes everyone feel better.
perk_info_Ruthless,0,,"<name> is extremely candid, and doesn't suffer fools gladly. Those who can't handle the unvarnished truth tend to steer clear."
perk_info_Brawler,0,,"Whenever a fist fight breaks out, you can guarantee that <name> started it."
perk_info_Disfigured,0,,"After the fire, <name> did not really have a face, but [he/she] had a purpose. Few will look <name> in the eye."
perk_info_Illfavoured,0,,"<name> was born with a boss eye, which made it difficult to know where to look when speaking to [him/her]."
perk_info_Winsome,0,,"Everyone loved <name>: the shy and the bold, knights, children, young and old. [He/She] was beautiful to behold."
perk_info_Fair,0,,Who is the fairest of them all? <name> of course! [His/Her] natural charm makes it very hard for anyone to say 'no'.
perk_info_Ravishing,0,,"Of all the flowers in <village_name>, <name> bearest the prize. [He/She] is as bonny and blithe as a summer breeze."
perk_info_Swigger,0,,"It's thirsty work! <name> likes to drink on the job, and it makes [him/her] work faster."
perk_info_PunchDrunk,0,,"If you share alcohol with <name>, expect a black eye, or worse. [He/She] is an angry drunk."
perk_info_Lightweight,0,,<name> really cannot hold [his/her] drink. Even a tiny tipple will make <name> doze off.
perk_info_HeatResistant,0,,"Even in scorching conditions, <name> can take the heat. [He/She] loves working in the sun."
perk_info_ColdHardy,0,,<name> seems impervious to the cold. [He/She] works on throughout the harshest days of winter.
perk_info_HotBlooded,0,,"<name> seems to be permanently overheated, throwing open windows and shunning warm clothes. [He/She] should be kept cool."
perk_info_Chilly,0,,"<name> always complains of draughts and chills, and huddles close to the fire. [He/She] must be kept warm."
perk_info_Vulnerable,0,,"<name> suffers constantly from gout or flux, rashes or spasms. [His/Her] constitution is decidedly feeble."
perk_info_ElfShot,0,,Excruciating back pains that <name> endures were doubtless caused by fairy arrows. What had [he/she] done to deserve such misery?
perk_info_GreenThumb,0,,"<name> has always loved plants...sometimes better than people. [He/She] tends them, and they thrive."
perk_info_Strapping,0,,"<name> is as strong as an ox. [He/She] is always hale and hearty, and never laid low."
perk_info_Wicche,0,,<name> is highly attuned to the natural world. [He/She] listens closely to the feral whispers of plants and animals.
perk_info_Ascetic,0,,"<name> has mastered discipline and self-denial. [He/She] shuns comfort, preferring the austerity of a cold, bare cell."
perk_info_Dainty,0,,"<name> needs the finer things in life to thrive. [He/She] struggles to cope with little things like dirt, cold and hardship."
perk_info_Precious,0,,"<name> is thin skinned, delicate and nervy. It is important to keep [him/her] comfortable."
perk_info_Whirlwind,0,,"<name> runs like the wind, fleet as a deer. [He/She] also walks at quite a clip."
perk_info_FleetFooted,0,,It always feels as though <name> is one step ahead. [His/Her] long legs and rapid stride are the reason.
perk_info_Brawny,0,,<name> is powerful and carries out tough jobs effortlessly.
perk_info_Sluggardly,0,,"Always tardy, always tired. <name> is short on punctuality and is slow to get things done."
perk_info_Laggardly,0,,"<name> struggles to keep up. [He/She] lags behind the others, and takes longer than most to perform the smallest task."
perk_info_Hefty,0,,"<name> is exceptionally large, practically a giant in fact. [He/She] is not built for speed."
perk_info_SunSeeker,0,,<name> comes alive when the sun is shining. A few golden rays is all it takes to bring out the best in [him/her].
perk_info_SnowWhite,0,,<name> loves nothing better than the biting air and crisp frost of midwinter. [He/She] thrives in the cold.
perk_info_Washout,0,,"If there are rainclouds about, <name> is going to be very unhappy. Getting wet makes [him/her] as miserable as sin."
perk_info_Dullard,0,,"It takes <name> a long time to catch on to things, and [he/she] requires a lot of patience. Even then, <name> may not understand."
perk_info_Wise,0,,"<name> often sees things from a new angle, and thinks differently from most. [He/She] is a problem solver."
perk_info_Erudite,0,,"<name> has a rare intellect, and could even be called gifted. [He/She] learns extremely quickly."
perk_info_Bloodlust,0,,"<name> comes into [his/her] own in a fight, roused by the prospect of violent slaughter."
perk_info_Callous,0,,"<name> is unmoved by human mortality. Flesh is a mere commodity, once the soul has fled."
perk_info_Cannibal,0,,<name> is a merciless butcher and devourer of men. [He/She] is fortified by human flesh.
perk_info_Gossipmonger,0,,"<name> makes it [his/her] business to know everyone's business, and to share it widely."
perk_info_BoneCollector,0,,"Where others see death, <name> sees potential. Bones remember, after all."
perk_info_Macabre,0,,"To <name>, rot is hallowed, and every mouldering corpse a tale well told."
perk_info_Pyromancer,0,,"Smoke clings to <name> as shadow to bone, and embers stir at [his/her] passing."
perk_info_SweetToothed,0,,"Some jest that <name> would barter gold for a pot of honey, and count the trade fair made."
perk_info_Prophet,0,,"Often bedridden and of weak constitution, <name>'s foretelling of events quakes even the stoutest of hearts"
perk_info_Mudskipper,0,,"<name> strides merrily through mire and fen, marsh and moor. The wetter, the better."
perk_info_Flamekissed,0,,"<name> cowers before fire like a slave before a cruel master. Flames cling to [him/her] longer than most, carving dark, angry scars."
perk_info_Riverborn,0,,"<name> glides through water like an eel, untroubled by wet or chill. Fish leap to [his/her] nets as if by old magic."
perk_info_Workshy,0,,"<name> is quick to slip away from honest toil, but [he/she] finds endless delight in song, games, and idle pleasures."
perk_info_Ironblood,0,,"<name> thrives on routine, drills and sparring. [He/She] trains relentlessly with an uncanny focus."
perk_info_Bowdrunk,0,,A quiver on the hip and a rhythm in the draw - <name> is obsessed with perfecting every shot.
perk_info_Siegewise,0,,"<name> knows every cog, crank, and counterweight. When the war engines' thunder rises, [he/she] is already one step ahead."
perk_info_Wardenborn,0,,"<name> has a calm authority that settles even the most restless prisoner. [He/She] knows when to speak, when to watch, and when to turn the key."
perk_info_Pitiless,0,,"<name> strips prisoners, sneers at their pleas, and never remembers thier names. Mercy is not part of the job."
perk_info_Wildwyrd,0,,<name> can soothe a raging goat or bring a wild dog to heel with a mere murmur. Creatures know to obey.
perk_info_Herbivore,0,,"<name> eats only plants, not from piety but preference. Raw cabbages? Delicious."
perk_info_Steadfast,0,,"Faced with torture, starvation, or hopelessness, <name> refuses to break. [He/She] has faced horror before, and kept walking."
perk_info_Nimbleblade,0,,"When <name> fights, it's like watching lightening dance. Not a scratch lands on [him/her], but the dead pile up fast."
perk_info_Bloomer,0,,Plants thrive under <name>’s touch. Even barren earth gives up roots and fruit for [him/her].
perk_info_Stoic,0,,Accepts suffering with grace. Pain is but a passing shadow.
perk_info_Splinter,0,,"<name> sometimes wakes up screaming, convinced [he/she] isn't alone in [his/her] own mind. And maybe [he/she]'s right."
perk_info_Reeky,0,,"No matter how often <name> bathes, [he/she] has a distinct whiff of rot about [him/her]. Animals avoid <name>. So do people."
perk_info_Bareknuckled,0,,<name> trusts flesh over forge. [He/She] strikes harder barehanded than most do with blades - none are left standing.
perk_info_Beastmaster,0,,Creatures yield to <name> as if bewitched by the Pied Piper of Hamelin. [He/She] tames beasts with neither fuss nor fear.
prox_info_moribund,0,,"When injured, <name>'s wounds emit a sickly odour that Precious and Dainty settlers find revolting"
prox_info_messy_eather,0,,"<name>'s slobbering, slovenly dining habits can prove unpleasant to witness"
prox_info_positive,0,,"Cheery and thoughtful, <name>'s presence lifts the mood of those close by"
prox_info_negative,0,,"Gruff and gloomy, <name>'s presence dampens the spirits of everyone nearby"
prox_info_industrious,0,,<name>'s work ethic encourages settlers close by to pick up their pace
prox_info_sluggardly,0,,Onlookers experience frustration when they witness <name>'s shoddy work
prox_info_dullard,0,,The Wise and Erudite become short-tempered around <name>'s lack of sense
has_rebellious_state,0,,Additional Rebellious State
rebl_name_EatBindge,0,,Binge Eating
rebl_name_InsultSpree,0,,Heckling
rebl_name_solitaryIdle,0,,Isolating
rebl_name_drinkEntBindge,0,,Reveling
rebl_name_fistFight,0,,Quarrelsome
rebl_name_idleHot,0,,Cooling off
rebl_name_idleCold,0,,Drawn to the fire
rebl_name_natureIdle,0,,Feral
has_merry_state,0,,Invigorated
merry_name_Vigorous,0,,Rejuvenated
merry_name_robust,0,,Revitalised
merry_name_Infirm,0,,Gastronomically Inspired
merry_name_Gourmet,0,,Mighty
merry_name_Brawler,0,,Charming
merry_name_Winsome,0,,Green-fingered
merry_name_GreenThumb,0,,Attuned to beasts
merry_name_Wicche,0,,Inspired
merry_name_Dainty,0,,Set to excavate
merry_name_Hefty,0,,Astute
merry_name_Wise,0,,Ingenious
merry_name_Erudite,0,,Ingenious
negative_chemistry_towards_perks,0,,Does not get along with:
positive_chemistry_towards_perks,0,,Gets along with:
affection_tooltip,0,,Affection
relation_towards,0,,My affection towards <settler_name> : <affection_amount>
relation_from,0,,<settler_name>`s affection towards me: <affection_amount>
affection_borders,0,,Affection Range
effector_name_AffectionPerkChemistryPositive,0,,I get along with:
effector_name_AffectionPerkChemistryNegative,0,,I don't get along with:
building names,0,,
building_name_clay_brick_floor,0,,Clay Brick Floor
